id,codigo_cie10,nombre,categoria,activo
6936,Q21.4,DEFECTO DEL TABIQUE AORTOPULMONAR,Q21,True
6937,Q21.8,OTRAS MALFORMACIONES CONGENITAS DE LOS TABIQUES CARDIACOS,Q21,True
6938,Q21.9,"MALFORMACION CONGENITA DEL TABIQUE CARDIACO, NO ESPECIFICADA",Q21,True
6939,Q22,MALFORMACIONES CONGENITAS DE LAS VALVULAS PULMONAR Y TRICUSPIDE,Q22,True
6940,Q22.0,ATRESIA DE LA VALVULA PULMONAR,Q22,True
6941,Q22.1,ESTENOSIS CONGENITA DE LA VALVULA PULMONAR,Q22,True
6942,Q22.2,INSUFICIENCIA CONGENITA DE LA VALVULA PULMONAR,Q22,True
6943,Q22.3,OTRAS MALFORMACIONES CONGENITAS DE LA VALVULA PULMONAR,Q22,True
6944,Q22.4,ESTENOSIS CONGENITA DE LA VALVULA TRICUSPIDE,Q22,True
6945,Q22.5,ANOMALIA DE EBSTEIN,Q22,True
6946,Q22.6,SINDROME DE HIPOPLASIA DEL CORAZON DERECHO,Q22,True
6947,Q22.8,OTRAS MALFORMACIONES CONGENITAS DE LA VALVULA TRICUSPIDE,Q22,True
6948,Q22.9,"MALFORMACION CONGENITA DE LA VALVULA TRICUSPIDE, NO ESPECIFICADA",Q22,True
6949,Q23,MALFORMACIONES CONGENITAS DE LAS VALVULAS AORTICA Y MITRAL,Q23,True
6950,Q23.0,ESTENOSIS CONGENITA DE LA VALVULA AORTICA,Q23,True
6951,Q23.1,INSUFICIENCIA CONGENITA DE LA VALVULA AORTICA,Q23,True
6952,Q23.2,ESTENOSIS MITRAL CONGENITA,Q23,True
6953,Q23.3,INSUFICIENCIA MITRAL CONGENITA,Q23,True
6954,Q23.4,SINDROME DE HIPOPLASIA DEL CORAZON IZQUIERDO,Q23,True
6955,Q23.8,OTRAS MALFORMACIONES CONGENITAS DE LAS VALVULAS AORTICA Y MITRAL,Q23,True
6956,Q23.9,"MALFORMACION CONGENITA DE LAS VALVULAS AORTICA Y MITRAL, NO ESPECIFICADA",Q23,True
6957,Q24,OTRAS MALFORMACIONES CONGENITAS DEL CORAZON,Q24,True
6958,Q24.0,DEXTROCARDIA,Q24,True
6959,Q24.1,LEVOCARDIA,Q24,True
6960,Q24.2,CORAZON TRIAURICULAR,Q24,True
6961,Q24.3,ESTENOSIS DEL INFUNDIBULO PULMONAR,Q24,True
6962,Q24.4,ESTENOSIS SUBAORTICA CONGENITA,Q24,True
6963,Q24.5,MALFORMACION DE LOS VASOS CORONARIOS,Q24,True
6964,Q24.6,BLOQUEO CARDIACO CONGENITO,Q24,True
6965,Q24.8,"OTRAS MALFORMACIONES CONGENITAS DEL CORAZON, ESPECIFICADAS",Q24,True
6966,Q24.9,"MALFORMACION CONGENITA DEL CORAZON, NO ESPECIFICADA",Q24,True
6967,Q25,MALFORMACIONES CONGENITAS DE LAS GRANDES ARTERIAS,Q25,True
6968,Q25.0,CONDUCTO ARTERIOSO PERMEABLE,Q25,True
6969,Q25.1,COARTACION DE LA AORTA,Q25,True
6970,Q25.3,ESTENOSIS DE LA AORTA,Q25,True
6971,Q25.4,OTRAS MALFORMACIONES CONGENITAS DE LA AORTA,Q25,True
6972,Q25.5,ATRESIA DE LA ARTERIA PULMONAR,Q25,True
6973,Q25.6,ESTENOSIS DE LA ARTERIA PULMONAR,Q25,True
6974,Q25.7,OTRAS MALFORMACIONES CONGENITAS DE LA ARTERIA PULMONAR,Q25,True
6975,Q25.8,OTRAS MALFORMACIONES CONGENITAS DE LAS GRANDES ARTERIAS,Q25,True
6976,Q26,MALFORMACIONES CONGENITAS DE LAS GRANDES VENAS,Q26,True
6977,Q26.0,ESTENOSIS CONGENITA DE LA VENA CAVA,Q26,True
6978,Q26.1,PERSISTENCIA DE LA VENA CAVA SUPERIOR IZQUIERDA,Q26,True
6979,Q26.2,CONEXION ANOMALA TOTAL DE LAS VENAS PULMONARES,Q26,True
6980,Q26.3,CONEXION ANOMALA PARCIAL DE LAS VENAS PULMONARES,Q26,True
6981,Q26.4,"CONEXION ANOMALA DE LAS VENAS PULMONARES, SIN OTRA ESPECIFICACION",Q26,True
6982,Q26.5,CONEXION ANOMALA DE LA VENA PORTA,Q26,True
6983,Q26.6,FISTULA ARTERIA HEPATICA-VENA PORTA,Q26,True
6984,Q26.8,OTRAS MALFORMACIONES CONGENITAS DE LAS GRANDES VENAS,Q26,True
6985,Q26.9,"MALFORMACION CONGENITA DE LAS GRANDES VENAS, NO ESPECIFICADA",Q26,True
6986,Q27,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA VASCULAR PERIFERICO,Q27,True
6987,Q27.0,AUSENCIA E HIPOPLASIA CONGENITA DE LA ARTERIA UMBILICAL,Q27,True
6988,Q27.1,ESTENOSIS CONGENITA DE LA ARTERIA RENAL,Q27,True
6989,Q27.2,OTRAS MALFORMACIONES CONGENITAS DE LA ARTERIA RENAL,Q27,True
6990,Q27.3,MALFORMACION ARTERIOVENOSA PERIFERICA,Q27,True
6991,Q27.4,FLEBECTASIA CONGENITA,Q27,True
6992,Q27.8,"OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA VASCULAR PERIFERICO, ESPECIFICADAS",Q27,True
6993,Q27.9,"MALFORMACION CONGENITA DEL SISTEMA VASCULAR PERIFERICO, NO ESPECIFICADA",Q27,True
6994,Q28,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA CIRCULATORIO,Q28,True
6995,Q28.0,MALFORMACION ARTERIOVENOSA DE LOS VASOS PRECEREBRALES,Q28,True
6996,Q28.1,OTRAS MALFORMACIONES DE LOS VASOS PRECEREBRALES,Q28,True
6997,Q28.2,MALFORMACION ARTERIOVENOSA DE LOS VASOS CEREBRALES,Q28,True
6998,Q28.3,OTRAS MALFORMACIONES DE LOS VASOS CEREBRALES,Q28,True
6999,Q28.8,"OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA CIRCULATORIO, ESPECIFICADAS",Q28,True
7000,Q28.9,"MALFORMACION CONGENITA DEL SISTEMA CIRCULATORIO, NO ESPECIFICADA",Q28,True
7001,Q30,MALFORMACIONES CONGENITAS DE LA NARIZ,Q30,True
7002,Q30.0,ATRESIA DE LAS COANAS,Q30,True
7003,Q30.1,AGENESIA O HIPOPLASIA DE LA NARIZ,Q30,True
7004,Q30.2,"HENDIDURA, FISURA O MUESCA DE LA NARIZ",Q30,True
7005,Q30.3,PERFORACION CONGENITA DEL TABIQUE NASAL,Q30,True
7006,Q30.8,OTRAS MALFORMACIONES CONGENITAS DE LA NARIZ,Q30,True
7007,Q30.9,"MALFORMACION CONGENITA DE LA NARIZ, NO ESPECIFICADA",Q30,True
7008,Q31,MALFORMACIONES CONGENITAS DE LA LARINGE,Q31,True
7009,Q31.0,PTERIGION DE LA LARINGE,Q31,True
7010,Q31.1,ESTENOSIS SUBGLOTICA CONGENITA,Q31,True
7011,Q31.2,HIPOPLASIA LARINGEA,Q31,True
7012,Q31.3,LARINGOCELE,Q31,True
7013,Q31.4,ESTRIDOR LARINGEO CONGENITO,Q31,True
7014,Q31.8,OTRAS MALFORMACIONES CONGENITAS DE LA LARINGE,Q31,True
7015,Q31.9,"MALFORMACION CONGENITA DE LA LARINGE, NO ESPECIFICADA",Q31,True
7016,Q32,MALFORMACIONES CONGENITAS DE LA TRAQUEA Y DE LOS BRONQUIOS,Q32,True
7017,Q32.0,TRAQUEOMALACIA CONGENITA,Q32,True
7018,Q32.1,OTRAS MALFORMACIONES CONGENITAS DE LA TRAQUEA,Q32,True
7019,Q32.2,BRONCOMALACIA CONGENITA,Q32,True
7020,Q32.3,ESTENOSIS CONGENITA DE LOS BRONQUIOS,Q32,True
7021,Q32.4,OTRAS MALFORMACIONES CONGENITAS DE LOS BRONQUIOS,Q32,True
7022,Q33,MALFORMACIONES CONGENITAS DEL PULMON,Q33,True
7023,Q33.0,QUISTE PULMONAR CONGENITO,Q33,True
7024,Q33.1,LOBULO PULMONAR SUPERNUMERARIO,Q33,True
7025,Q33.2,SECUESTRO DEL PULMON,Q33,True
7026,Q33.3,AGENESIA DEL PULMON,Q33,True
7027,Q33.4,BRONQUIECTASIA CONGENITA,Q33,True
7028,Q33.5,TEJIDO ECTOPICO EN EL PULMON,Q33,True
7029,Q33.6,HIPOPLASIA Y DISPLASIA PULMONAR,Q33,True
7030,Q33.8,OTRAS MALFORMACIONES CONGENITAS DEL PULMON,Q33,True
7031,Q33.9,"MALFORMACION CONGENITA DEL PULMON, NO ESPECIFICADA",Q33,True
7032,Q34,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA RESPIRATORIO,Q34,True
7033,Q34.0,ANOMALIA DE LA PLEURA,Q34,True
7034,Q34.1,QUISTE CONGENITO DEL MEDIASTINO,Q34,True
7035,Q34.8,OTRAS MALFORMACIONES CONGENITAS ESPECIFICADAS DEL SISTEMA RESPIRATORIO,Q34,True
7036,Q34.9,"MALFORMACION CONGENITA DEL SISTEMA RESPIRATORIO, NO ESPECIFICADA",Q34,True
7037,Q35,FISURA DEL PALADAR,Q35,True
7038,Q35.1,FISURA DEL PALADAR DURO,Q35,True
7039,Q35.3,FISURA DEL PALADAR BLANDO,Q35,True
7040,Q35.5,FISURA DEL PALADAR DURO Y DEL PALADAR BLANDO,Q35,True
7041,Q35.6,"FISURA DEL PALADAR, LINEA MEDIA",Q35,True
7042,Q35.7,FISURA DE LA UVULA,Q35,True
7043,Q35.9,"FISURA DEL PALADAR, SIN OTRA ESPECIFICACION",Q35,True
7044,Q36,LABIO LEPORINO,Q36,True
7045,Q36.0,"LABIO LEPORINO, BILATERAL",Q36,True
7046,Q36.1,"LABIO LEPORINO, LINEA MEDIA",Q36,True
7047,Q36.9,"LABIO LEPORINO, UNILATERAL",Q36,True
7048,Q37,FISURA DEL PALADAR CON LABIO LEPORINO,Q37,True
7049,Q37.0,FISURA DEL PALADAR DURO CON LABIO LEPORINO BILATERAL,Q37,True
7050,Q37.1,FISURA DEL PALADAR DURO CON LABIO LEPORINO UNILATERAL,Q37,True
7051,Q37.2,FISURA DEL PALADAR BLANDO CON LABIO LEPORINO BILATERAL,Q37,True
7052,Q37.3,FISURA DEL PALADAR BLANDO CON LABIO LEPORINO UNILATERAL,Q37,True
7053,Q37.4,FISURA DEL PALADAR DURO Y DEL PALADAR BLANDO CON LABIO LEPORINO BILATERAL,Q37,True
7054,Q37.5,FISURA DEL PALADAR DURO Y DEL PALADAR BLANDO CON LABIO LEPORINO UNILATERAL,Q37,True
7055,Q37.8,"FISURA DEL PALADAR CON LABIO LEPORINO BILATERAL, SIN OTRA ESPECIFICACION",Q37,True
7056,Q37.9,"FISURA DEL PALADAR CON LABIO LEPORINO UNILATERAL, SIN OTRA ESPECIFICACION",Q37,True
7057,Q38,"OTRAS MALFORMACIONES CONGENITAS DE LA LENGUA, DE LA BOCA Y DE LA FARINGE",Q38,True
7058,Q38.0,"MALFORMACIONES CONGENITAS DE LOS LABIOS, NO CLASIFICADAS EN OTRA PARTE",Q38,True
7059,Q38.1,ANQUILOGLOSIA,Q38,True
7060,Q38.2,MACROGLOSIA,Q38,True
7061,Q38.3,OTRAS MALFORMACIONES CONGENITAS DE LA LENGUA,Q38,True
7062,Q38.4,MALFORMACIONES CONGENITAS DE LAS GLANDULAS Y DE LOS CONDUCTOS SALIVALES,Q38,True
7063,Q38.5,"MALFORMACIONES CONGENITAS DEL PALADAR, NO CLASIFICADAS EN OTRA PARTE",Q38,True
7064,Q38.6,OTRAS MALFORMACIONES CONGENITAS DE LA BOCA,Q38,True
7065,Q38.7,DIVERTICULO FARINGEO,Q38,True
7066,Q38.8,OTRAS MALFORMACIONES CONGENITAS DE LA FARINGE,Q38,True
7067,Q39,MALFORMACIONES CONGENITAS DEL ESOFAGO,Q39,True
7068,Q39.0,ATRESIA DEL ESOFAGO SIN MENCION DE FISTULA,Q39,True
7069,Q39.1,ATRESIA DEL ESOFAGO CON FISTULA TRAQUEOESOFAGICA,Q39,True
7070,Q39.2,FISTULA TRAQUEOESOFAGICA CONGENITA SIN MENCION DE ATRESIA,Q39,True
7071,Q39.3,ESTRECHEZ O ESTENOSIS CONGENITA DEL ESOFAGO,Q39,True
7072,Q39.4,PTERIGION DEL ESOFAGO,Q39,True
7073,Q39.6,DIVERTICULO DEL ESOFAGO,Q39,True
7074,Q39.8,OTRAS MALFORMACIONES CONGENITAS DEL ESOFAGO,Q39,True
7075,Q39.9,"MALFORMACION CONGENITA DEL ESOFAGO, NO ESPECIFICADA",Q39,True
7076,Q40,OTRAS MALFORMACIONES CONGENITAS DE LA PARTE SUPERIOR DEL TUBO DIGESTIVO,Q40,True
7077,Q40.0,ESTENOSIS HIPERTROFICA CONGENITA DEL PILORO,Q40,True
7078,Q40.1,HERNIA HIATAL CONGENITA,Q40,True
7079,Q40.3,"MALFORMACION CONGENITA DEL ESTOMAGO, NO ESPECIFICADA",Q40,True
7080,Q40.8,OTRAS MALFORMACIONES CONGENITAS DE LA PARTE SUPERIOR DEL TUBO DIGESTIVO,Q40,True
7081,Q40.9,"MALFORMACION CONGENITA DE LA PARTE SUPERIOR DEL TUBO DIGESTIVO, NO ESPECIFICADA",Q40,True
7082,Q41,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL INTESTINO DELGADO",Q41,True
7083,Q41.0,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL DUODENO",Q41,True
7084,Q41.1,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL YEYUNO",Q41,True
7085,Q41.2,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL ILEON",Q41,True
7086,Q41.8,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DE OTRAS PARTES ESPECIFICADAS DEL INTESTINO DELGADO",Q41,True
7087,Q41.9,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL INTESTINO DELGADO, PARTE NO ESPECIFICADA",Q41,True
7088,Q42,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL INTESTINO GRUESO",Q42,True
7089,Q42.0,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL RECTO, CON FISTULA",Q42,True
7090,Q42.1,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL RECTO, SIN FISTULA",Q42,True
7091,Q42.2,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL ANO, CON FISTULA",Q42,True
7092,Q42.3,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL ANO, SIN FISTULA",Q42,True
7093,Q42.9,"AUSENCIA, ATRESIA Y ESTENOSIS CONGENITA DEL INTESTINO GRUESO, PARTE NO ESPECIFICADA",Q42,True
7094,Q43,OTRAS MALFORMACIONES CONGENITAS DEL INTESTINO,Q43,True
7095,Q43.0,DIVERTICULO DE MECKEL,Q43,True
7096,Q43.1,ENFERMEDAD DE HIRSCHSPRUNG,Q43,True
7097,Q43.2,OTROS TRASTORNOS FUNCIONALES CONGENITOS DEL COLON,Q43,True
7098,Q43.3,MALFORMACIONES CONGENITAS DE LA FIJACION DEL INTESTINO,Q43,True
7099,Q01.1,ENCEFALOCELE NASOFRONTAL,Q01,True
7100,Q01.2,ENCEFALOCELE OCCIPITAL,Q01,True
7101,Q01.8,ENCEFALOCELE DE OTROS SITIOS,Q01,True
7102,Q01.9,"ENCEFALOCELE, NO ESPECIFICADO",Q01,True
7103,Q02,MICROCEFALIA,Q02,True
7104,Q03,HIDROCEFALO CONGENITO,Q03,True
7105,Q03.0,MALFORMACIONES DEL ACUEDUCTO DE SILVIO,Q03,True
7106,Q03.1,ATRESIA DE LOS AGUJEROS DE MAGENDIE Y DE LUSCHKA,Q03,True
7107,Q03.8,OTROS HIDROCEFALOS CONGENITOS,Q03,True
7108,Q03.9,"HIDROCEFALO CONGENITO, NO ESPECIFICADO",Q03,True
7109,Q04,OTRAS MALFORMACIONES CONGENITAS DEL ENCEFALO,Q04,True
7110,Q04.0,MALFORMACIONES CONGENITAS DEL CUERPO CALLOSO,Q04,True
7111,Q04.1,ARRINENCEFALIA,Q04,True
7112,Q04.2,HOLOPROSENCEFALIA,Q04,True
7113,Q04.3,OTRAS ANOMALIAS HIPOPLASICAS DEL ENCEFALO,Q04,True
7114,Q04.4,DISPLASIA OPTICOSEPTAL,Q04,True
7115,Q04.5,MEGALENCEFALIA,Q04,True
7116,Q04.6,QUISTES CEREBRALES CONGENITOS,Q04,True
7117,Q04.8,"OTRAS MALFORMACIONES CONGENITAS DEL ENCEFALO, ESPECIFICADAS",Q04,True
7118,Q04.9,"MALFORMACION CONGENITA DEL ENCEFALO, NO ESPECIFICADA",Q04,True
7119,Q05,ESPINA BIFIDA,Q05,True
7120,Q05.0,ESPINA BIFIDA CERVICAL CON HIDROCEFALO,Q05,True
7121,Q05.1,ESPINA BIFIDA TORACICA CON HIDROCEFALO,Q05,True
7122,Q05.2,ESPINA BIFIDA LUMBAR CON HIDROCEFALO,Q05,True
7123,Q05.3,ESPINA BIFIDA SACRA CON HIDROCEFALO,Q05,True
7124,Q05.4,"ESPINA BIFIDA CON HIDROCEFALO, SIN OTRA ESPECIFICACION",Q05,True
7125,Q05.5,ESPINA BIFIDA CERVICAL SIN HIDROCEFALO,Q05,True
7126,Q05.6,ESPINA BIFIDA TORACICA SIN HIDROCEFALO,Q05,True
7127,Q05.7,ESPINA BIFIDA LUMBAR SIN HIDROCEFALO,Q05,True
7128,Q05.8,ESPINA BIFIDA SACRA SIN HIDROCEFALO,Q05,True
7129,Q05.9,"ESPINA BIFIDA, NO ESPECIFICADA",Q05,True
7130,Q06,OTRAS MALFORMACIONES CONGENITAS DE LA MEDULA ESPINAL,Q06,True
7131,Q06.0,AMIELIA,Q06,True
7132,Q06.1,HIPOPLASIA Y DISPLASIA DE LA MEDULA ESPINAL,Q06,True
7133,Q06.2,DIASTEMATOMIELIA,Q06,True
7134,Q06.3,OTRAS ANOMALIAS CONGENITAS DE LA COLA DE CABALLO,Q06,True
7135,Q06.4,HIDROMIELIA,Q06,True
7136,Q06.9,"MALFORMACION CONGENITA DE LA MEDULA ESPINAL, NO ESPECIFICADA",Q06,True
7137,Q07,OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA NERVIOSO,Q07,True
7138,Q07.0,SINDROME DE ARNOLD-CHIARI,Q07,True
7139,Q07.8,"OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA NERVIOSO, ESPECIFICADAS",Q07,True
7140,Q07.9,"MALFORMACION CONGENITA DEL SISTEMA NERVIOSO, NO ESPECIFICADA",Q07,True
7141,Q10,"MALFORMACIONES CONGENITAS DE LOS PARPADOS, DEL APARATO LAGRIMAL Y DE LA ORBITA",Q10,True
7142,Q10.0,BLEFAROPTOSIS CONGENITA,Q10,True
7143,Q10.1,ECTROPION CONGENITO,Q10,True
7144,Q10.2,ENTROPION CONGENITO,Q10,True
7145,Q10.3,OTRAS MALFORMACIONES CONGENITAS DE LOS PARPADOS,Q10,True
7146,Q10.4,AUSENCIA Y AGENESIA DEL APARATO LAGRIMAL,Q10,True
7147,Q10.5,ESTENOSIS Y ESTRECHEZ CONGENITAS DEL CONDUCTO LAGRIMAL,Q10,True
7148,Q10.6,OTRAS MALFORMACIONES CONGENITAS DEL APARATO LAGRIMAL,Q10,True
7149,Q10.7,MALFORMACION CONGENITA DE LA ORBITA,Q10,True
7150,Q11,"ANOFTALMIA, MICROFTALMIA Y MACROFTALMIA",Q11,True
7151,Q11.0,GLOBO OCULAR QUISTICO,Q11,True
7152,Q11.1,OTRAS ANOFTALMIAS,Q11,True
7153,Q11.2,MICROFTALMIA,Q11,True
7154,Q11.3,MACROFTALMIA,Q11,True
7155,Q12,MALFORMACIONES CONGENITAS DEL CRISTALINO,Q12,True
7156,Q12.0,CATARATA CONGENITA,Q12,True
7157,Q12.1,DESPLAZAMIENTO CONGENITO DEL CRISTALINO,Q12,True
7158,Q12.2,COLOBOMA DEL CRISTALINO,Q12,True
7159,Q12.3,AFAQUIA CONGENITA,Q12,True
7160,Q12.4,ESFEROFAQUIA,Q12,True
7161,Q12.8,OTRAS MALFORMACIONES CONGENITAS DEL CRISTALINO,Q12,True
7162,Q12.9,"MALFORMACION CONGENITA DEL CRISTALINO, NO ESPECIFICADA",Q12,True
7163,Q13,MALFORMACIONES CONGENITAS DEL SEGMENTO ANTERIOR DEL OJO,Q13,True
7164,Q13.0,COLOBOMA DEL IRIS,Q13,True
7165,Q13.1,AUSENCIA DEL IRIS,Q13,True
7166,Q13.2,OTRAS MALFORMACIONES CONGENITAS DEL IRIS,Q13,True
7167,Q13.3,OPACIDAD CORNEAL CONGENITA,Q13,True
7168,Q13.4,OTRAS MALFORMACIONES CONGENITAS DE LA CORNEA,Q13,True
7169,Q13.5,ESCLEROTICA AZUL,Q13,True
7170,Q13.8,OTRAS MALFORMACIONES CONGENITAS DEL SEGMENTO ANTERIOR DEL OJO,Q13,True
7171,Q13.9,"MALFORMACION CONGENITA DEL SEGMENTO ANTERIOR DEL OJO, NO ESPECIFICADA",Q13,True
7172,Q14,MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO,Q14,True
7173,Q14.0,MALFORMACION CONGENITA DEL HUMOR VITREO,Q14,True
7174,Q14.1,MALFORMACION CONGENITA DE LA RETINA,Q14,True
7175,Q14.2,MALFORMACION CONGENITA DEL DISCO OPTICO,Q14,True
7176,Q14.3,MALFORMACION CONGENITA DE LA COROIDES,Q14,True
7177,Q14.8,OTRAS MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO,Q14,True
7178,Q14.9,"MALFORMACION CONGENITA DEL SEGMENTO POSTERIOR DEL OJO, NO ESPECIFICADA",Q14,True
7179,Q15,OTRAS MALFORMACIONES CONGENITAS DEL OJO,Q15,True
7180,Q15.0,GLAUCOMA CONGENITO,Q15,True
7181,Q15.8,"OTRAS MALFORMACIONES CONGENITAS DEL OJO, ESPECIFICADAS",Q15,True
7182,Q15.9,"MALFORMACIONES CONGENITAS DEL OJO, NO ESPECIFICADAS",Q15,True
7183,Q16,MALFORMACIONES CONGENITAS DEL OIDO QUE CAUSAN ALTERACION DE LA AUDICION,Q16,True
7184,Q16.0,AUSENCIA CONGENITA DEL PABELLON (DE LA OREJA),Q16,True
7185,Q16.1,"AUSENCIA CONGENITA, ATRESIA O ESTRECHEZ DEL CONDUCTO AUDITIVO (EXTERNO)",Q16,True
7186,Q16.2,AUSENCIA DE LA TROMPA DE EUSTAQUIO,Q16,True
7187,Q16.3,MALFORMACION CONGENITA DE LOS HUESECILLOS DEL OIDO,Q16,True
7188,Q16.4,OTRAS MALFORMACIONES CONGENITAS DEL OIDO MEDIO,Q16,True
7189,Q16.5,MALFORMACION CONGENITA DEL OIDO INTERNO,Q16,True
7190,Q16.9,"MALFORMACION CONGENITA DEL OIDO QUE CAUSA ALTERACION DE LA AUDICION, SIN OTRA ESPECIFICACION",Q16,True
7191,Q17,OTRAS MALFORMACIONES CONGENITAS DEL OIDO,Q17,True
7192,Q17.0,OREJA SUPERNUMERARIA,Q17,True
7193,Q17.1,MACROTIA,Q17,True
7194,Q17.2,MICROTIA,Q17,True
7195,Q17.3,OTRAS DEFORMIDADES DEL PABELLON AURICULAR,Q17,True
7196,Q17.4,ANOMALIA DE LA POSICION DE LA OREJA,Q17,True
7197,Q17.5,OREJA PROMINENTE,Q17,True
7198,Q17.8,"OTRAS MALFORMACIONES CONGENITAS DEL OIDO, ESPECIFICADAS",Q17,True
7199,Q17.9,"MALFORMACION CONGENITA DEL OIDO, NO ESPECIFICADA",Q17,True
7200,Q18,OTRAS MALFORMACIONES CONGENITAS DE LA CARA Y DEL CUELLO,Q18,True
7201,Q18.0,"SENO, FISTULA O QUISTE DE LA HENDIDURA BRANQUIAL",Q18,True
7202,Q18.1,SENO Y QUISTE PREAURICULAR,Q18,True
7203,P04,FETO Y RECIEN NACIDO AFECTADOS POR INFLUENCIAS NOCIVAS TRANSMITIDAS A TRAVES DE LA PLACENTA O DE LA LECHE MATERNA,P04,True
7204,P04.0,"FETO Y RECIEN NACIDO AFECTADOS POR ANESTESIA Y ANALGESIA MATERNA EN EL EMBARAZO, EN EL TRABAJO DE PARTO Y EN EL PARTO",P04,True
7205,P04.1,FETO Y RECIEN NACIDO AFECTADOS POR OTRAS MEDICACIONES MATERNAS,P04,True
7206,P04.2,FETO Y RECIEN NACIDO AFECTADOS POR TABAQUISMO DE LA MADRE,P04,True
7207,P04.3,FETO Y RECIEN NACIDO AFECTADOS POR ALCOHOLISMO DE LA MADRE,P04,True
7208,P04.4,FETO Y RECIEN NACIDO AFECTADOS POR DROGRADICCION MATERNA,P04,True
7209,P04.5,FETO Y RECIEN NACIDO AFECTADOS POR EL USO MATERNO DE SUSTANCIAS QUIMICAS NUTRICIONALES,P04,True
7210,P04.6,FETO Y RECIEN NACIDO AFECTADOS POR EXPOSICION MATERNA A SUSTANCIAS QUIMICAS AMBIENTALES,P04,True
7211,P04.8,FETO Y RECIEN NACIDO AFECTADOS POR OTRAS INFLUENCIAS NOCIVAS DE LA MADRE,P04,True
7212,P04.9,"FETO Y RECIEN NACIDO AFECTADOS POR INFLUENCIAS NOCIVAS DE LA MADRE, NO ESPECIFICADAS",P04,True
7213,P05,RETARDO DEL CRECIMIENTO FETAL Y DESNUTRICION FETAL,P05,True
7214,P05.0,BAJO PESO PARA LA EDAD GESTACIONAL,P05,True
7215,P05.1,PEQUEÑO PARA LA EDAD GESTACIONAL,P05,True
7216,P05.2,"DESNUTRICION FETAL, SIN MENCION DE PESO O TALLA BAJOS PARA LA EDAD GESTACIONAL",P05,True
7217,P05.9,"RETARDO DEL CRECIMIENTO FETAL, NO ESPECIFICADO",P05,True
7218,P07,"TRASTORNOS RELACIONADOS CON DURACION CORTA DE LA GESTACION Y CON BAJO PESO AL NACER, NO CLASIFICADOS EN OTRA PARTE",P07,True
7219,P07.0,PESO EXTREMADAMENTE BAJO AL NACER,P07,True
7220,P07.1,OTRO PESO BAJO AL NACER,P07,True
7221,P07.2,INMATURIDAD EXTREMA,P07,True
7222,P07.3,OTROS RECIEN NACIDOS PRETERMINO,P07,True
7223,P08,TRASTORNOS RELACIONADOS CON EL EMBARAZO PROLONGADO Y CON SOBREPESO AL NACER,P08,True
7224,P08.0,RECIEN NACIDO EXCEPCIONALMENTE GRANDE,P08,True
7225,P08.1,OTROS RECIEN NACIDOS CON SOBREPESO PARA LA EDAD GESTACIONAL,P08,True
7226,P08.2,RECIEN NACIDO POSTERMINO SIN SOBREPESO PARA SU EDAD GESTACIONAL,P08,True
7227,P10,HEMORRAGIA Y LACERACION INTRACRANEAL DEBIDAS A TRAUMATISMO DEL NACIMIENTO,P10,True
7228,P10.0,HEMORRAGIA SUBDURAL DEBIDA A TRAUMATISMO DEL NACIMIENTO,P10,True
7229,P10.1,HEMORRAGIA CEREBRAL DEBIDA A TRAUMATISMO DEL NACIMIENTO,P10,True
7230,P10.2,HEMORRAGIA INTRAVENTRICULAR DEBIDA A TRAUMATISMO DEL NACIMIENTO,P10,True
7231,P10.3,HEMORRAGIA SUBARACNOIDEA DEBIDA A TRAUMATISMO DEL NACIMIENTO,P10,True
7232,P10.4,DESGARRO TENTORIAL DEBIDO A TRAUMATISMO DEL NACIMIENTO,P10,True
7233,P10.8,OTRAS HEMORRAGIAS Y LACERACIONES INTRACRANEALES DEBIDAS A TRAUMATISMO DEL NACIMIENTO,P10,True
7234,P10.9,"HEMORRAGIA Y LACERACION INTRACRANEALES NO ESPECIFICADAS, DEBIDAS A TRAUMATISMO DEL NACIMIENTO",P10,True
7235,P11,OTROS TRAUMATISMOS DEL NACIMIENTO EN EL SISTEMA NERVIOSO CENTRAL,P11,True
